record_id,project_name,owner,county,city,status,interested_party_type,seo_slug,slug_length,included,bucket,canonical_category,canonical_url,lastmod,description_chars,has_award,seo_flag,reason,needs_review
recJ4qFGEQp0AZEUc,Robles Trunk Lining Phase 1,City of Santa Rosa,Sonoma,Santa Rosa,Closed,construction,robles-trunk-lining-phase-1-city-of-santa-rosa,46,yes,results,construction,https://www.bidthebay.com/construction-project-details/robles-trunk-lining-phase-1-city-of-santa-rosa/r/recJ4qFGEQp0AZEUc,2026-03-27T07:28:11-07:00,203,yes,,award_results,no
recJ5OUy8BbmO0R66,Building 1400 Lighting Upgrade Project,Solano Community College District,Solano,Fairfield,Closed,construction,building-1400-lighting-upgrade-project-solano-community-college-district,72,yes,results,construction,https://www.bidthebay.com/construction-project-details/building-1400-lighting-upgrade-project-solano-community-college-district/r/recJ5OUy8BbmO0R66,2026-04-22T22:45:32-07:00,1362,yes,,award_results,no
recJ6DeuIu77JmKKo,Units 1 and 2 Building Systems,UC Berkeley,Alameda,Berkeley,Closed,professional services,units-1-and-2-building-systems-uc-berkeley,42,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/units-1-and-2-building-systems-uc-berkeley/r/recJ6DeuIu77JmKKo,2026-05-01T17:02:10-07:00,381,no,,recently_closed,no
recJ6OjzRUlO3DIMz,Rooftop Solar Project,City of Vallejo,Solano,Vallejo,Closed,construction,rooftop-solar-project-city-of-vallejo,37,yes,results,construction,https://www.bidthebay.com/construction-project-details/rooftop-solar-project-city-of-vallejo/r/recJ6OjzRUlO3DIMz,2026-09-09T00:02:07-07:00,679,no,,recently_closed,no
recJ74v9sdntQI4Dh,UCSF Helen Diller Hospital at Parnassus Heights – Interior Signage,University of California San Francisco,San Francisco,San Francisco,Closed,construction,ucsf-helen-diller-hospital-at-parnassus-heights-interior-signage-university-of-california-san-francisco,103,yes,results,construction,https://www.bidthebay.com/construction-project-details/ucsf-helen-diller-hospital-at-parnassus-heights-interior-signage-university-of-california-san-francisco/r/recJ74v9sdntQI4Dh,2026-07-15T03:55:35-07:00,572,yes,,award_results,no
recJ7j45CZ1FwcVA6,Petaluma Jr. High School Courtyard Improvements Project,Petaluma City Schools,Sonoma,Petaluma,Closed,construction,petaluma-jr-high-school-courtyard-improvements-project-petaluma-city-schools,76,no,,,,2026-04-11T10:48:22-07:00,507,no,,closed_stale_no_results,no
recJ7nuJrN5emizTt,"Fryer Creek Drive, Pickett Street and Nash Street Pavement Rehab Project  ",City of Sonoma,Sonoma,Sonoma,Closed,construction,fryer-creek-drive-pickett-street-and-nash-street-pavement-rehab-project-city-of-sonoma,86,yes,results,construction,https://www.bidthebay.com/construction-project-details/fryer-creek-drive-pickett-street-and-nash-street-pavement-rehab-project-city-of-sonoma/r/recJ7nuJrN5emizTt,2026-03-30T09:49:09-07:00,462,yes,,award_results,no
recJ98pTyccOc3pCf,Civic Center Green Stormwater Infrastructure Project - Phase 1,County of Marin,Marin,San Rafael,Closed,construction,civic-center-green-stormwater-infrastructure-project-phase-1-county-of-marin,76,yes,results,construction,https://www.bidthebay.com/construction-project-details/civic-center-green-stormwater-infrastructure-project-phase-1-county-of-marin/r/recJ98pTyccOc3pCf,2026-07-17T00:02:36-07:00,412,no,,recently_closed,no
recJCLreVeOasLX87,Mulas Wetland Mitigation Project,Sonoma Resource Conservation District,Sonoma,Sonoma,Open,professional services,mulas-wetland-mitigation-project-sonoma-resource-conservation-district,70,yes,open,professional services,https://www.bidthebay.com/professional-services-project-details/mulas-wetland-mitigation-project-sonoma-resource-conservation-district/r/recJCLreVeOasLX87,2026-08-12T08:35:10-07:00,657,no,,open_solicitation,no
recJCnmicv4r6e95D,City Hall Flagpole Replacement Phase 1 Project,City of Brentwood,Contra Costa,Brentwood,Closed,construction,city-hall-flagpole-replacement-phase-1-project-city-of-brentwood,64,yes,results,construction,https://www.bidthebay.com/construction-project-details/city-hall-flagpole-replacement-phase-1-project-city-of-brentwood/r/recJCnmicv4r6e95D,2026-09-03T09:14:08-07:00,320,yes,,award_results,no
recJDp65rWOlXuH7x,Progressive Design-Build RMC Seismic Compliance,County of Santa Clara,Santa Clara,San José,Open,construction; professional services,progressive-design-build-rmc-seismic-compliance-county-of-santa-clara,69,yes,open,construction,https://www.bidthebay.com/construction-project-details/progressive-design-build-rmc-seismic-compliance-county-of-santa-clara/r/recJDp65rWOlXuH7x,2026-09-05T21:30:06-07:00,217,no,,multi_category_provisional_construction,yes
recJF5XfjnHAKjGiP,Union Middle School Roofing Replacement,Union School District,Santa Clara,San Jose,Closed,construction,union-middle-school-roofing-replacement-union-school-district,61,no,,,,2026-04-11T10:47:39-07:00,254,no,,closed_stale_no_results,no
recJF9FJbbFtRpMQv,2026 Pavement Digout Project,County of Marin,Marin,San Rafael,Closed,construction,2026-pavement-digout-project-county-of-marin,44,yes,results,construction,https://www.bidthebay.com/construction-project-details/2026-pavement-digout-project-county-of-marin/r/recJF9FJbbFtRpMQv,2026-04-26T15:11:26-07:00,209,no,,recently_closed,no
recJHPnJYjciAn4xh,Sonoma State Nursing Expansion - Design Build Trades,Sonoma State University,Sonoma,Rohnert Park,Closed,construction,sonoma-state-nursing-expansion-design-build-trades-sonoma-state-university,74,yes,results,construction,https://www.bidthebay.com/construction-project-details/sonoma-state-nursing-expansion-design-build-trades-sonoma-state-university/r/recJHPnJYjciAn4xh,2026-04-29T08:00:15-07:00,603,no,,recently_closed,no
recJIzvltvGSenZAs,Stevenson Bridge Construction Management Consultant Contract,Solano County ,Solano,Solano County,Closed,professional services,stevenson-bridge-construction-management-consultant-contract-solano-county,74,no,,,,2026-04-11T10:49:20-07:00,549,no,,closed_stale_no_results,no
recJOL6M8PNLqccrR,On-Call Geotechnical Services during Construction,Marin Water (Marin Municipal Water District),Marin,San Rafael,Closed,professional services,on-call-geotechnical-services-during-construction-marin-municipal-water-district,80,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/on-call-geotechnical-services-during-construction-marin-municipal-water-district/r/recJOL6M8PNLqccrR,2026-09-07T11:37:33-07:00,452,no,,recently_closed,no
recJOkPlSRX6TB31F,Pierson Street Rehabilitation,City of Santa Rosa,Sonoma,Santa Rosa,Closed,construction,pierson-street-rehabilitation-city-of-santa-rosa,48,no,,,,2026-04-11T10:49:12-07:00,481,no,,closed_stale_no_results,no
recJPIb34RsnvXRh0,Citywide Active Transportation Wayfinding Design,City of Petaluma,Sonoma,Petaluma,Closed,professional services,citywide-active-transportation-wayfinding-design-city-of-petaluma,65,no,,,,2026-04-11T10:47:28-07:00,764,no,,closed_stale_no_results,no
recJRBuVPVlULLksY,On-Call Fire Sprinkler and Alarm Maintenance Services,Contra Costa County,Contra Costa,Contra Costa,Closed,construction,on-call-fire-sprinkler-and-alarm-maintenance-services-contra-costa-county,73,yes,results,construction,https://www.bidthebay.com/construction-project-details/on-call-fire-sprinkler-and-alarm-maintenance-services-contra-costa-county/r/recJRBuVPVlULLksY,2026-07-28T08:54:18-07:00,189,yes,,award_results,no
recJTslKyHEoD2Gc5,Archie Williams High School Performing Arts Center Modernization and Expansion Project,Tamalpais Union High School District,Marin,San Anselmo,Open,construction; professional services,archie-williams-high-school-performing-arts-center-modernization-and-expansion-project-tamalpais-union-high-school-district,123,yes,open,construction,https://www.bidthebay.com/construction-project-details/archie-williams-high-school-performing-arts-center-modernization-and-expansion-project-tamalpais-union-high-school-district/r/recJTslKyHEoD2Gc5,2026-08-23T21:31:40-07:00,546,no,,multi_category_provisional_construction,yes
recJViZu3qZ86ypGj,Geotechnical Engineering Services,Cupertino Union School District,Santa Clara,Cupertino,Closed,professional services,geotechnical-engineering-services-cupertino-union-school-district,65,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/geotechnical-engineering-services-cupertino-union-school-district/r/recJViZu3qZ86ypGj,2026-05-29T00:02:19-07:00,311,no,,recently_closed,no
recJaeWZ4iPtDNbbU,Hope House Foundation Repairs,Contra Costa Public Works,Contra Costa,Martinez,Closed,construction,hope-house-foundation-repairs-contra-costa-public-works,55,no,,,,2026-03-24T08:35:57-07:00,625,no,,closed_stale_no_results,no
recJbZyT9e4Db7Taa,Fence and Gate Maintenance/Repairs,County of Sonoma,Sonoma,Santa Rosa,Closed,construction,fence-and-gate-maintenance-repairs-county-of-sonoma,51,yes,results,construction,https://www.bidthebay.com/construction-project-details/fence-and-gate-maintenance-repairs-county-of-sonoma/r/recJbZyT9e4Db7Taa,2026-06-04T00:14:02-07:00,1638,no,,recently_closed,no
recJcqcbhqtVonO9d,Folger Drive Emergency Operations Center Project,City of Belmont,San Mateo,Belmont,Closed,construction,folger-drive-emergency-operations-center-project-city-of-belmont,64,no,,,,2026-03-30T09:42:59-07:00,222,no,,closed_stale_no_results,no
recJeUSnhXS52Eulf,"Cold Plane AC, Place HMA, Repair Culvert and Drainage System",California Department of Transportation (Caltrans),Santa Clara,San Jose,Closed,construction,cold-plane-ac-place-hma-repair-culvert-and-drainage-system-cal-trans-district-4,79,yes,results,construction,https://www.bidthebay.com/construction-project-details/cold-plane-ac-place-hma-repair-culvert-and-drainage-system-cal-trans-district-4/r/recJeUSnhXS52Eulf,2026-09-07T15:49:52-07:00,200,no,,recently_closed,no
recJfh1qFBzAUUDt7,Male & Female Gym Locker Room Renovations at Sector San Francisco,U.S. Coast Guard,San Francisco,San Francisco,Open,construction,male-female-gym-locker-room-renovations-at-sector-san-francisco-us-coast-guard,78,yes,open,construction,https://www.bidthebay.com/construction-project-details/male-female-gym-locker-room-renovations-at-sector-san-francisco-us-coast-guard/r/recJfh1qFBzAUUDt7,2026-09-07T10:25:35-07:00,851,no,,open_solicitation,no
recJgP4tZzr9LkiqE,Shannon Elementary School - Site Electrical,West Contra Costa Unified School District,Contra Costa,Pinole,Closed,construction,shannon-elementary-school-site-electrical-west-contra-costa-unified-school-district,83,yes,results,construction,https://www.bidthebay.com/construction-project-details/shannon-elementary-school-site-electrical-west-contra-costa-unified-school-district/r/recJgP4tZzr9LkiqE,2026-03-27T09:40:25-07:00,112,yes,,award_results,no
recJhRW4CHE05sdLg,"DW Swimming Pool Modernization (AH, EV, OG)",East Side Union High School District,Santa Clara,San Jose,Closed,construction; professional services,dw-swimming-pool-modernization-ah-ev-og-east-side-union-high-school-district,76,yes,results,construction,https://www.bidthebay.com/construction-project-details/dw-swimming-pool-modernization-ah-ev-og-east-side-union-high-school-district/r/recJhRW4CHE05sdLg,2026-09-04T00:01:56-07:00,663,no,,multi_category_provisional_construction,yes
recJhWnOkMqBxMJQC,As-Needed Electrical Services,City of Santa Clara,Santa Clara,Santa Clara,Open,construction,as-needed-electrical-services-santa-clara,41,yes,open,construction,https://www.bidthebay.com/construction-project-details/as-needed-electrical-services-santa-clara/r/recJhWnOkMqBxMJQC,2026-09-09T22:34:34-07:00,340,no,,open_solicitation,no
recJheYaoEo18N9ts,14th Street Safety Project,City of Oakland,Alameda,Oakland,Closed,construction,14th-street-safety-project-city-of-oakland,42,no,,,,2026-03-28T09:18:41-07:00,496,no,,closed_stale_no_results,no
recJj9rB0WU0IGX8o,Building 22-27 Bathroom Renovations at Sector San Francisco,U.S. Coast Guard,San Francisco,San Francisco,Open,construction,building-22-27-bathroom-renovations-at-sector-san-francisco-us-coast-guard,74,yes,open,construction,https://www.bidthebay.com/construction-project-details/building-22-27-bathroom-renovations-at-sector-san-francisco-us-coast-guard/r/recJj9rB0WU0IGX8o,2026-09-07T10:27:24-07:00,445,no,,open_solicitation,no
recJkMR2x1ne3tphp,Martin Luther King Jr Way Complete Streets Resurfacing Project,City of Oakland,Alameda,Oakland,Closed,construction,martin-luther-king-jr-way-complete-streets-resurfacing-project-city-of-oakland,78,yes,results,construction,https://www.bidthebay.com/construction-project-details/martin-luther-king-jr-way-complete-streets-resurfacing-project-city-of-oakland/r/recJkMR2x1ne3tphp,2026-05-08T00:47:37-07:00,618,no,,recently_closed,no
recJkiPSG0ZF4oaXB,On-Call Construction Management Services for Sanitary Sewer Collection Systems,City of San Mateo,San Mateo,San Mateo,Closed,professional services,on-call-construction-management-services-for-sanitary-sewer-collection-systems-city-of-san-mateo,96,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/on-call-construction-management-services-for-sanitary-sewer-collection-systems-city-of-san-mateo/r/recJkiPSG0ZF4oaXB,2026-07-10T03:00:46-07:00,209,no,,recently_closed,no
recJpiuzdSAGBlAiM,Bale Slough - Bear Creek Restoration Project - Group B,County of Napa,Napa,Napa,Closed,construction,bale-slough-bear-creek-restoration-project-group-b-county-of-napa,65,yes,results,construction,https://www.bidthebay.com/construction-project-details/bale-slough-bear-creek-restoration-project-group-b-county-of-napa/r/recJpiuzdSAGBlAiM,2026-07-30T08:24:21-07:00,368,yes,,award_results,no
recJqQ9AhsRus4ZWi,WV Facilities Building Water Intrusion,West Valley Mission Community College District,Santa Clara,Saratoga,Closed,construction,wv-facilities-building-water-intrusion-west-valley-mission-community-college-district,85,yes,results,construction,https://www.bidthebay.com/construction-project-details/wv-facilities-building-water-intrusion-west-valley-mission-community-college-district/r/recJqQ9AhsRus4ZWi,2026-09-07T10:29:36-07:00,240,yes,,award_results,no
recJqgKIGva8a5gBe,Citywide Emergency Sanitary Sewer Rehabilitation,City of Oakland,Alameda,Oakland,Closed,construction,citywide-emergency-sanitary-sewer-rehabilitation-city-of-oakland,64,no,,,,2026-03-30T11:07:41-07:00,1047,no,,closed_stale_no_results,no
recJsWp3f79HFneqJ,Mills Creek Mitigation Project,City of Burlingame,San Mateo,Burlingame,Closed,construction,mills-creek-mitigation-project-city-of-burlingame,49,yes,results,construction,https://www.bidthebay.com/construction-project-details/mills-creek-mitigation-project-city-of-burlingame/r/recJsWp3f79HFneqJ,2026-09-11T00:02:09-07:00,151,no,,recently_closed,no
recJuj0n2wydGso1a,Irrigation Repair and Installation Services  ,California Department of Transportation (Caltrans),Santa Clara,Santa Clara & Alameda Counties,Closed,construction,irrigation-repair-and-installation-services-cal-trans-district-4,64,no,,,,2026-09-11T00:01:15-07:00,0,no,No description at all,closed_stale_no_results,no
